run_name,epoch,max_epochs,epoch_start_time,train_end_time,val_end_time,train_minutes,validation_minutes,epoch_wall_minutes,train_loss,train_Dice,train_Jaccard,val_loss,val_Dice,val_Jaccard,val_bPQ,val_mPQ,old_lr,new_lr,new_best
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-28 16:15:04.485000,2026-06-28 16:48:25.239000,2026-06-28 16:55:19.771000,33.35,6.91,40.25,3.6795,0.8286,0.7248,3.3988,0.8611,0.7706,0.6596,0.4372,4.1e-05,3.9e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-28 16:55:23.487000,2026-06-28 17:29:21.446000,2026-06-28 17:36:06.488000,33.97,6.75,40.72,3.5573,0.8285,0.7262,3.3951,0.8573,0.7653,0.6532,0.4328,3.9e-05,3.7e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-28 17:36:08.450000,2026-06-28 18:10:09.327000,2026-06-28 18:17:12.815000,34.01,7.06,41.07,3.4913,0.8321,0.7304,3.345,0.8612,0.7709,0.6617,0.4419,3.7e-05,3.5e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-28 18:17:16.610000,2026-06-28 18:51:43.215000,2026-06-28 18:58:41.779000,34.44,6.98,41.42,3.449,0.8343,0.7329,3.2813,0.8567,0.7643,0.6549,0.4307,3.5e-05,3.3e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-28 18:58:43.848000,2026-06-28 19:34:29.438000,2026-06-28 19:41:34.597000,35.76,7.09,42.85,3.4267,0.832,0.7314,3.1965,0.8652,0.7768,0.6674,0.45,3.3e-05,3.2e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-28 19:41:38.352000,2026-06-28 20:18:02.323000,2026-06-28 20:25:21.556000,36.4,7.32,43.72,3.3846,0.8362,0.7356,3.2167,0.858,0.7656,0.6558,0.4434,3.2e-05,3e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,1,10,2026-06-30 09:29:03.801000,2026-06-30 10:20:22.163000,2026-06-30 10:33:02.067000,51.31,12.67,63.97,6.7357,0.788,0.667,5.3708,0.8411,0.7395,0.6243,0.3064,5e-05,4.8e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,2,10,2026-06-30 10:33:05.266000,2026-06-30 11:25:14.590000,2026-06-30 11:37:58.830000,52.16,12.74,64.89,5.1007,0.8152,0.7054,4.7919,0.8529,0.7583,0.6458,0.3759,4.8e-05,4.5e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,3,10,2026-06-30 11:38:01.784000,2026-06-30 12:30:01.184000,2026-06-30 12:42:41.201000,51.99,12.67,64.66,4.8014,0.8215,0.7159,4.5354,0.8571,0.7647,0.6537,0.4204,4.5e-05,4.3e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,4,10,2026-06-30 12:42:44.389000,2026-06-30 13:34:45.264000,2026-06-30 13:47:36.886000,52.01,12.86,64.87,4.2981,0.8257,0.7211,3.8107,0.8584,0.7662,0.6566,0.4287,4.3e-05,4.1e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,5,10,2026-06-30 13:47:41.383000,2026-06-30 14:39:48.454000,2026-06-30 14:52:43.672000,52.12,12.92,65.04,3.6803,0.8286,0.7248,3.403,0.8621,0.7721,0.6615,0.4334,4.1e-05,3.9e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,6,10,2026-06-30 14:52:48.323000,2026-06-30 15:45:00.939000,2026-06-30 15:57:43.532000,52.21,12.71,64.92,3.5575,0.8286,0.7263,3.3948,0.8584,0.7669,0.6554,0.4334,3.9e-05,3.7e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,7,10,2026-06-30 15:57:43.600000,2026-06-30 16:49:51.357000,2026-06-30 17:02:37.186000,52.13,12.76,64.89,3.4912,0.8323,0.7305,3.3546,0.861,0.7702,0.6606,0.4329,3.7e-05,3.5e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,8,10,2026-06-30 17:02:37.192000,2026-06-30 17:54:59.806000,2026-06-30 18:07:26.175000,52.38,12.44,64.82,3.4489,0.8343,0.733,3.286,0.8574,0.7649,0.6554,0.436,3.5e-05,3.3e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,9,10,2026-06-30 18:07:26.248000,2026-06-30 18:59:54.388000,2026-06-30 19:12:16.380000,52.47,12.37,64.84,3.4264,0.8322,0.7316,3.1992,0.8643,0.7755,0.6661,0.4488,3.3e-05,3.2e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_V100_RETEST,10,10,2026-06-30 19:12:19.778000,2026-06-30 20:05:02.687000,2026-06-30 20:17:37.423000,52.72,12.58,65.29,3.3843,0.8364,0.7358,3.2224,0.857,0.7641,0.6544,0.4397,3.2e-05,3e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,1,10,2026-06-30 23:27:33.578000,2026-07-01 00:19:25.327000,2026-07-01 00:32:08.501000,51.86,12.72,64.58,6.2023,0.7935,0.674,5.2631,0.8446,0.7454,0.6292,0.2859,5e-05,4.8e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,2,10,2026-07-01 00:32:12.862000,2026-07-01 01:23:35.661000,2026-07-01 01:35:47.915000,51.38,12.2,63.58,5.0647,0.8161,0.7074,4.8143,0.8502,0.7544,0.6425,0.3874,4.8e-05,4.5e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,3,10,2026-07-01 01:35:51.426000,2026-07-01 02:27:06.380000,2026-07-01 02:39:41.431000,51.25,12.58,63.83,4.6794,0.8237,0.7178,4.3473,0.8545,0.7609,0.6499,0.4004,4.5e-05,4.3e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,4,10,2026-07-01 02:39:44.724000,2026-07-01 03:30:25.481000,2026-07-01 03:42:42.170000,50.68,12.28,62.96,3.7864,0.8255,0.7214,3.5372,0.8495,0.7523,0.6414,0.4153,4.3e-05,4.1e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,5,10,2026-07-01 03:42:42.175000,2026-07-01 04:34:10.246000,2026-07-01 04:46:43.663000,51.47,12.56,64.02,3.5559,0.8292,0.7255,3.3567,0.8541,0.7596,0.6495,0.433,4.1e-05,3.9e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,6,10,2026-07-01 04:46:43.668000,2026-07-01 05:38:50.142000,2026-07-01 05:51:17.492000,52.11,12.46,64.56,3.4814,0.8312,0.7285,3.3025,0.8606,0.7701,0.6607,0.4357,3.9e-05,3.7e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,7,10,2026-07-01 05:51:20.905000,2026-07-01 06:43:19.365000,2026-07-01 06:55:58.167000,51.97,12.65,64.62,3.4294,0.8325,0.7311,3.2286,0.8636,0.7743,0.6658,0.4475,3.7e-05,3.5e-05,1
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,8,10,2026-07-01 06:56:02.440000,2026-07-01 07:46:40.534000,2026-07-01 07:59:16.738000,50.63,12.6,63.24,3.391,0.8344,0.7331,3.2238,0.8605,0.769,0.6605,0.4459,3.5e-05,3.3e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,9,10,2026-07-01 07:59:16.743000,2026-07-01 08:51:26.224000,2026-07-01 09:04:01.089000,52.16,12.58,64.74,3.3687,0.8357,0.7347,3.1687,0.8639,0.7745,0.6657,0.4509,3.3e-05,3.2e-05,0
sthelar40x_liver_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,10,10,2026-07-01 09:04:01.247000,2026-07-01 09:56:08.338000,2026-07-01 10:08:32.139000,52.12,12.4,64.51,3.3358,0.8365,0.7365,3.1393,0.8633,0.7735,0.6657,0.4503,3.2e-05,3e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,1,10,2026-06-23 10:33:59.986000,2026-06-23 11:11:44.095000,2026-06-23 11:19:26.396000,37.74,7.71,45.44,5.2727,0.8059,0.6921,4.2713,0.8536,0.7593,0.6477,0.4016,5e-05,4.8e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,2,10,2026-06-23 11:19:30.835000,2026-06-23 11:57:34.458000,2026-06-23 12:05:09.508000,38.06,7.58,45.64,4.3921,0.8248,0.7199,4.2467,0.8414,0.7401,0.626,0.4,4.8e-05,4.5e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,3,10,2026-06-23 12:05:11.540000,2026-06-23 12:43:06.668000,2026-06-23 12:50:43.455000,37.92,7.61,45.53,3.6225,0.8298,0.7271,3.0614,0.8567,0.765,0.653,0.4278,4.5e-05,4.3e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,4,10,2026-06-23 12:50:47.641000,2026-06-23 13:28:35.309000,2026-06-23 13:36:11.697000,37.79,7.61,45.4,3.2558,0.8303,0.7289,3.0086,0.8585,0.768,0.6575,0.4349,4.3e-05,4.1e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,5,10,2026-06-23 13:36:16.006000,2026-06-23 14:14:00.203000,2026-06-23 14:21:40.944000,37.74,7.68,45.42,3.2043,0.8325,0.7323,3.0082,0.8526,0.7577,0.6471,0.4311,4.1e-05,3.9e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,6,10,2026-06-23 14:21:43.101000,2026-06-23 14:59:13.977000,2026-06-23 15:06:53.231000,37.51,7.65,45.17,3.1639,0.8354,0.7359,2.931,0.8578,0.7651,0.6539,0.444,3.9e-05,3.7e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,7,10,2026-06-23 15:06:55.299000,2026-06-23 15:44:39.377000,2026-06-23 15:52:16.268000,37.73,7.61,45.35,3.1371,0.8367,0.7374,2.9053,0.8628,0.7731,0.6611,0.4453,3.7e-05,3.5e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,8,10,2026-06-23 15:52:20.429000,2026-06-23 16:30:31.629000,2026-06-23 16:38:12.946000,38.19,7.69,45.88,3.1077,0.8389,0.7397,2.8812,0.8656,0.7772,0.6675,0.4516,3.5e-05,3.3e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,9,10,2026-06-23 16:38:17.089000,2026-06-23 17:16:09.328000,2026-06-23 17:23:49.755000,37.87,7.67,45.54,3.0841,0.8398,0.7414,2.8709,0.8614,0.7714,0.6596,0.4487,3.3e-05,3.2e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r16_a16_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,10,10,2026-06-23 17:23:52.059000,2026-06-23 18:01:32.839000,2026-06-23 18:09:14.820000,37.68,7.7,45.38,3.0765,0.8396,0.7416,2.9298,0.8564,0.7637,0.6518,0.439,3.2e-05,3e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-20 11:33:12.474000,2026-06-20 12:10:46.086000,2026-06-20 12:18:05.129000,37.56,7.32,44.88,4.5161,0.8138,0.7042,4.0737,0.8519,0.7567,0.6411,0.4155,5e-05,4.8e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-20 12:18:09.837000,2026-06-20 12:55:02.583000,2026-06-20 13:02:22.467000,36.88,7.33,44.21,4.0408,0.8272,0.724,2.9746,0.86,0.7699,0.6541,0.4343,4.8e-05,4.5e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-20 13:02:27.260000,2026-06-20 13:39:58.278000,2026-06-20 13:47:14.919000,37.52,7.28,44.79,3.1913,0.8302,0.7294,2.9195,0.8547,0.7625,0.6466,0.4319,4.5e-05,4.3e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-20 13:47:17.587000,2026-06-20 14:24:19.157000,2026-06-20 14:31:33.430000,37.03,7.24,44.26,3.1438,0.8343,0.7341,2.8694,0.8625,0.7737,0.6589,0.4417,4.3e-05,4.1e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-20 14:31:38.205000,2026-06-20 15:08:47.597000,2026-06-20 15:16:02.603000,37.16,7.25,44.41,3.1146,0.8367,0.7363,2.8616,0.8603,0.7702,0.6532,0.4394,4.1e-05,3.9e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-20 15:16:05.129000,2026-06-20 15:53:05.472000,2026-06-20 16:00:22.754000,37.01,7.29,44.29,3.1053,0.8372,0.7379,2.8459,0.8652,0.7772,0.6625,0.4511,3.9e-05,3.7e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-20 16:00:28.867000,2026-06-20 16:37:37.038000,2026-06-20 16:44:51.478000,37.14,7.24,44.38,3.072,0.8382,0.7405,2.8432,0.8635,0.7744,0.659,0.449,3.7e-05,3.5e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-20 16:44:54.033000,2026-06-20 17:21:51.203000,2026-06-20 17:29:05.242000,36.95,7.23,44.19,3.0412,0.8417,0.7432,2.9153,0.8548,0.7601,0.6419,0.4347,3.5e-05,3.3e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-20 17:29:07.543000,2026-06-20 18:06:11.357000,2026-06-20 18:13:31.809000,37.06,7.34,44.4,3.0318,0.8407,0.743,2.7927,0.8669,0.7797,0.6663,0.4593,3.3e-05,3.2e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_all_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-20 18:13:36.442000,2026-06-20 18:50:11.115000,2026-06-20 18:58:03.027000,36.58,7.87,44.44,3.0205,0.8427,0.7459,2.7896,0.8688,0.7825,0.6675,0.4573,3.2e-05,3e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-20 20:21:27.850000,2026-06-20 21:00:17.570000,2026-06-20 21:08:11.722000,38.83,7.9,46.73,5.7643,0.8005,0.6864,4.2918,0.8468,0.7489,0.6368,0.407,5e-05,4.8e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-20 21:08:16.119000,2026-06-20 21:46:27.183000,2026-06-20 21:54:15.785000,38.18,7.81,45.99,4.4048,0.8253,0.7203,4.1467,0.8515,0.757,0.6439,0.4161,4.8e-05,4.5e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-20 21:54:19.834000,2026-06-20 22:32:44.979000,2026-06-20 22:40:38.151000,38.42,7.89,46.31,4.0344,0.8279,0.7252,3.1223,0.8524,0.7575,0.6452,0.4236,4.5e-05,4.3e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-20 22:40:42.371000,2026-06-20 23:19:41.206000,2026-06-20 23:27:31.782000,38.98,7.84,46.82,3.2377,0.832,0.7305,2.9441,0.8614,0.7718,0.6615,0.4444,4.3e-05,4.1e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-20 23:27:35.638000,2026-06-21 00:06:32.462000,2026-06-21 00:14:24.297000,38.95,7.86,46.81,3.1774,0.834,0.7335,2.959,0.8562,0.7634,0.6511,0.438,4.1e-05,3.9e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-21 00:14:26.305000,2026-06-21 00:53:14.083000,2026-06-21 01:01:02.930000,38.8,7.81,46.61,3.1519,0.8341,0.7346,2.9416,0.8596,0.7685,0.6568,0.4418,3.9e-05,3.7e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-21 01:01:04.992000,2026-06-21 01:39:41.162000,2026-06-21 01:47:29.077000,38.6,7.8,46.4,3.1275,0.8352,0.7355,2.9139,0.8584,0.7669,0.6558,0.444,3.7e-05,3.5e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-21 01:47:31.058000,2026-06-21 02:26:05.375000,2026-06-21 02:33:53.491000,38.57,7.8,46.37,3.1007,0.8381,0.7389,2.9662,0.8574,0.7648,0.6536,0.4331,3.5e-05,3.3e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-21 02:33:55.499000,2026-06-21 03:12:35.535000,2026-06-21 03:20:27,38.67,7.86,46.53,3.0801,0.8376,0.7391,2.8806,0.8599,0.7686,0.6576,0.4503,3.3e-05,3.2e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-21 03:20:28.991000,2026-06-21 03:58:50.121000,2026-06-21 04:06:40.688000,38.35,7.84,46.19,3.0652,0.8397,0.7415,2.8599,0.8607,0.7701,0.6592,0.453,3.2e-05,3e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,1,10,2026-06-23 10:24:39.801000,2026-06-23 10:58:49.398000,2026-06-23 11:07:00.873000,34.16,8.19,42.35,5.2725,0.8057,0.6918,4.2893,0.8517,0.7563,0.6449,0.3987,5e-05,4.8e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,2,10,2026-06-23 11:07:05.724000,2026-06-23 11:41:16.887000,2026-06-23 11:49:30.706000,34.19,8.23,42.42,4.3909,0.8247,0.7199,4.2035,0.8442,0.7444,0.631,0.4076,4.8e-05,4.5e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,3,10,2026-06-23 11:49:32.872000,2026-06-23 12:23:27.297000,2026-06-23 12:31:31.015000,33.91,8.06,41.97,3.618,0.8297,0.727,3.0264,0.8591,0.7685,0.6571,0.4351,4.5e-05,4.3e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,4,10,2026-06-23 12:31:35.389000,2026-06-23 13:05:36.166000,2026-06-23 13:13:50.927000,34.01,8.25,42.26,3.2553,0.8301,0.7288,2.9938,0.8594,0.7697,0.6605,0.4392,4.3e-05,4.1e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,5,10,2026-06-23 13:13:55.451000,2026-06-23 13:48:04.030000,2026-06-23 13:56:27.592000,34.14,8.39,42.54,3.2016,0.8324,0.7323,2.9993,0.853,0.7584,0.648,0.4328,4.1e-05,3.9e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,6,10,2026-06-23 13:56:30.931000,2026-06-23 14:30:41.409000,2026-06-23 14:38:29.501000,34.17,7.8,41.98,3.1642,0.8353,0.7358,2.9487,0.8577,0.7656,0.6555,0.4407,3.9e-05,3.7e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,7,10,2026-06-23 14:38:31.610000,2026-06-23 15:12:59.911000,2026-06-23 15:21:04.786000,34.47,8.08,42.55,3.1389,0.8364,0.7371,2.88,0.864,0.7753,0.6653,0.4519,3.7e-05,3.5e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,8,10,2026-06-23 15:21:08.798000,2026-06-23 15:55:22.279000,2026-06-23 16:03:20.602000,34.22,7.97,42.2,3.108,0.8385,0.7393,2.867,0.865,0.7765,0.6678,0.4528,3.5e-05,3.3e-05,1
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,9,10,2026-06-23 16:03:24.658000,2026-06-23 16:37:41.075000,2026-06-23 16:45:53.113000,34.27,8.2,42.47,3.0862,0.8394,0.7411,2.8678,0.862,0.7724,0.661,0.4481,3.3e-05,3.2e-05,0
sthelar40x_liver_5class_spatial_vera_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,10,10,2026-06-23 16:45:55.878000,2026-06-23 17:19:59.381000,2026-06-23 17:28:07.548000,34.06,8.14,42.19,3.0784,0.8394,0.7414,2.8951,0.8579,0.7662,0.6544,0.4472,3.2e-05,3e-05,0
sthelar40x_liver_5class_spatial_vera_r8_a8_decoder_all_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-20 11:33:10.912000,2026-06-20 12:08:56.001000,2026-06-20 12:16:14.317000,35.75,7.31,43.06,4.6382,0.8037,0.6902,4.2598,0.8335,0.7288,0.6071,0.3822,5e-05,4.8e-05,1
sthelar40x_liver_5class_spatial_vera_r8_a8_decoder_all_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-20 12:16:18.890000,2026-06-20 12:51:55.265000,2026-06-20 12:59:08.836000,35.61,7.23,42.83,4.2062,0.8169,0.7085,3.2808,0.8308,0.7257,0.6026,0.3831,4.8e-05,4.5e-05,0
sthelar40x_liver_5class_spatial_vera_r8_a8_decoder_all_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-20 12:59:11.311000,2026-06-20 13:34:41.072000,2026-06-20 13:41:56.348000,35.5,7.25,42.75,3.3535,0.8195,0.7129,3.1088,0.8421,0.742,0.6226,0.4056,4.5e-05,4.3e-05,1
sthelar40x_liver_5class_spatial_vera_r8_a8_decoder_all_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-20 13:42:00.820000,2026-06-20 14:17:39.475000,2026-06-20 14:24:58.395000,35.64,7.32,42.96,3.3149,0.8223,0.7164,3.1069,0.8419,0.7425,0.6182,0.4017,4.3e-05,4.1e-05,0
sthelar40x_liver_5class_spatial_vera_r8_a8_decoder_all_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-20 14:25:00.793000,2026-06-20 15:00:23.398000,2026-06-20 15:07:35.847000,35.38,7.21,42.58,3.2831,0.8246,0.7193,3.0442,0.8504,0.7556,0.6338,0.4111,4.1e-05,3.9e-05,1
sthelar40x_liver_5class_spatial_vera_r8_a8_decoder_all_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-20 15:07:40.322000,2026-06-20 15:43:01.492000,2026-06-20 15:50:17.965000,35.35,7.27,42.63,3.2759,0.8253,0.7208,3.024,0.8517,0.7564,0.638,0.4194,3.9e-05,3.7e-05,1
sthelar40x_liver_5class_spatial_vera_r8_a8_decoder_all_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-20 15:50:22.463000,2026-06-20 16:25:53.616000,2026-06-20 16:33:07.842000,35.52,7.24,42.76,3.2587,0.8267,0.7225,3.0512,0.8472,0.7496,0.6275,0.415,3.7e-05,3.5e-05,0
sthelar40x_liver_5class_spatial_vera_r8_a8_decoder_all_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-20 16:33:10.411000,2026-06-20 17:08:36.618000,2026-06-20 17:15:53.786000,35.44,7.29,42.72,3.2327,0.83,0.7262,3.0222,0.8508,0.7546,0.6325,0.4167,3.5e-05,3.3e-05,0
sthelar40x_liver_5class_spatial_vera_r8_a8_decoder_all_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-20 17:15:56.006000,2026-06-20 17:51:17.310000,2026-06-20 17:58:32,35.36,7.24,42.6,3.2196,0.8293,0.7255,2.9872,0.8533,0.7587,0.6397,0.4239,3.3e-05,3.2e-05,1
